algo,timingFullProtocol,timingProcessServerHello,timingWriteClientHello,timingWriteKEMCiphertext
P521_NTRU_HPS_4096_821,724.187893,0.024916,9.503625,0.024916
P521_NTRU_HPS_4096_821,723.538092,0.015592,9.345733,0.015592
P521_NTRU_HPS_4096_821,724.352203,0.019405,8.787570,0.019405
P521_NTRU_HPS_4096_821,726.003772,0.013876,9.540536,0.013876
P521_NTRU_HPS_4096_821,724.858331,0.022805,9.469891,0.022805
P521_NTRU_HPS_4096_821,724.650568,0.022273,9.553804,0.022273
P521_NTRU_HPS_4096_821,725.608371,0.017532,9.567167,0.017532
P521_NTRU_HPS_4096_821,723.690108,0.016935,8.998840,0.016935
P521_NTRU_HPS_4096_821,726.802631,0.020054,9.764532,0.020054
P521_NTRU_HPS_4096_821,725.048856,0.012937,9.512881,0.012937
P521_NTRU_HPS_4096_821,725.586730,0.024637,9.750278,0.024637
P521_NTRU_HPS_4096_821,722.912044,0.019823,9.402905,0.019823
P521_NTRU_HPS_4096_821,726.564810,0.015942,8.880969,0.015942
P521_NTRU_HPS_4096_821,726.504613,0.016183,10.492057,0.016183
P521_NTRU_HPS_4096_821,726.127618,0.027857,9.249718,0.027857
P521_NTRU_HPS_4096_821,734.348209,0.016273,9.407421,0.016273
P521_NTRU_HPS_4096_821,726.874247,0.015603,9.410527,0.015603
P521_NTRU_HPS_4096_821,723.902078,0.015639,9.312780,0.015639
P521_NTRU_HPS_4096_821,730.305199,0.018535,12.715877,0.018535
P521_NTRU_HPS_4096_821,727.442154,0.016269,11.695483,0.016269
P521_NTRU_HPS_4096_821,722.678549,0.016422,9.323538,0.016422
P521_NTRU_HPS_4096_821,724.765069,0.021794,9.170594,0.021794
P521_NTRU_HPS_4096_821,724.906922,0.019127,9.551952,0.019127
P521_NTRU_HPS_4096_821,726.130094,0.017380,12.125083,0.017380
P521_NTRU_HPS_4096_821,723.648723,0.016221,9.377208,0.016221
P521_NTRU_HPS_4096_821,725.670595,0.016521,10.882370,0.016521
P521_NTRU_HPS_4096_821,724.697330,0.019564,9.853989,0.019564
P521_NTRU_HPS_4096_821,725.201448,0.017028,9.487167,0.017028
P521_NTRU_HPS_4096_821,726.327475,0.017064,9.612685,0.017064
P521_NTRU_HPS_4096_821,724.228556,0.021616,9.499191,0.021616
P521_NTRU_HPS_4096_821,724.898424,0.017028,9.376357,0.017028
P521_NTRU_HPS_4096_821,729.598584,0.016884,13.765084,0.016884
P521_NTRU_HPS_4096_821,725.403029,0.017128,10.780009,0.017128
P521_NTRU_HPS_4096_821,726.645521,0.029812,9.351619,0.029812
P521_NTRU_HPS_4096_821,725.168207,0.020990,9.638916,0.020990
P521_NTRU_HPS_4096_821,724.886504,0.025634,9.402809,0.025634
P521_NTRU_HPS_4096_821,724.017026,0.017149,8.788995,0.017149
P521_NTRU_HPS_4096_821,723.811590,0.018383,9.575545,0.018383
P521_NTRU_HPS_4096_821,724.834058,0.014622,9.234819,0.014622
P521_NTRU_HPS_4096_821,726.576321,0.015903,9.584167,0.015903
P521_NTRU_HPS_4096_821,725.544812,0.017872,9.662704,0.017872
P521_NTRU_HPS_4096_821,722.406775,0.018659,9.223510,0.018659
P521_NTRU_HPS_4096_821,725.639795,0.018040,8.826307,0.018040
P521_NTRU_HPS_4096_821,727.999634,0.015032,11.039143,0.015032
P521_NTRU_HPS_4096_821,726.613674,0.016447,11.247425,0.016447
P521_NTRU_HPS_4096_821,724.945342,0.022594,9.047489,0.022594
P521_NTRU_HPS_4096_821,724.400595,0.025014,9.150205,0.025014
P521_NTRU_HPS_4096_821,724.766024,0.014887,8.379418,0.014887
P521_NTRU_HPS_4096_821,728.475748,0.018499,9.818246,0.018499
P521_NTRU_HPS_4096_821,728.226641,0.018165,10.264966,0.018165
P521_NTRU_HPS_4096_821,724.350519,0.017554,9.561268,0.017554
P521_NTRU_HPS_4096_821,732.217432,0.017540,9.734811,0.017540
P521_NTRU_HPS_4096_821,724.771566,0.017269,9.415423,0.017269
P521_NTRU_HPS_4096_821,723.770172,0.016629,9.024357,0.016629
P521_NTRU_HPS_4096_821,726.552377,0.013612,9.261450,0.013612
P521_NTRU_HPS_4096_821,726.330781,0.018978,9.486947,0.018978
P521_NTRU_HPS_4096_821,723.452622,0.021701,9.002967,0.021701
P521_NTRU_HPS_4096_821,723.434451,0.012389,7.826498,0.012389
P521_NTRU_HPS_4096_821,724.359591,0.013562,9.066548,0.013562
P521_NTRU_HPS_4096_821,726.462498,0.016557,10.001198,0.016557
P521_NTRU_HPS_4096_821,724.457585,0.015940,9.299907,0.015940
P521_NTRU_HPS_4096_821,728.512032,0.019103,9.223807,0.019103
P521_NTRU_HPS_4096_821,724.752894,0.015915,9.134666,0.015915
P521_NTRU_HPS_4096_821,721.753637,0.013513,8.750635,0.013513
P521_NTRU_HPS_4096_821,729.702267,0.024626,15.068938,0.024626
P521_NTRU_HPS_4096_821,722.878085,0.019493,9.618741,0.019493
P521_NTRU_HPS_4096_821,725.711797,0.019944,9.484725,0.019944
P521_NTRU_HPS_4096_821,723.687549,0.018376,9.466287,0.018376
P521_NTRU_HPS_4096_821,725.055767,0.016575,10.868121,0.016575
P521_NTRU_HPS_4096_821,731.254198,0.023509,9.181542,0.023509
P521_NTRU_HPS_4096_821,724.686823,0.017406,9.227718,0.017406
P521_NTRU_HPS_4096_821,728.029247,0.013676,11.915420,0.013676
P521_NTRU_HPS_4096_821,725.452036,0.019088,9.725518,0.019088
P521_NTRU_HPS_4096_821,723.192453,0.016476,9.396315,0.016476
P521_NTRU_HPS_4096_821,722.772129,0.016577,8.850443,0.016577
P521_NTRU_HPS_4096_821,722.694753,0.017647,8.900104,0.017647
P521_NTRU_HPS_4096_821,724.528234,0.015619,9.328578,0.015619
P521_NTRU_HPS_4096_821,723.335913,0.019646,9.499330,0.019646
P521_NTRU_HPS_4096_821,723.727745,0.022224,9.229576,0.022224
P521_NTRU_HPS_4096_821,724.850847,0.020600,9.733373,0.020600
P521_NTRU_HPS_4096_821,725.159157,0.017650,9.114939,0.017650
P521_NTRU_HPS_4096_821,726.018236,0.013521,10.058690,0.013521
P521_NTRU_HPS_4096_821,724.201695,0.017858,9.496847,0.017858
P521_NTRU_HPS_4096_821,722.228397,0.024299,9.338677,0.024299
P521_NTRU_HPS_4096_821,722.999901,0.017184,8.442990,0.017184
P521_NTRU_HPS_4096_821,725.408329,0.016735,10.563051,0.016735
P521_NTRU_HPS_4096_821,725.117248,0.017267,9.494972,0.017267
P521_NTRU_HPS_4096_821,727.390497,0.017895,9.419309,0.017895
P521_NTRU_HPS_4096_821,725.041501,0.016727,9.437080,0.016727
P521_NTRU_HPS_4096_821,725.173633,0.017256,9.344149,0.017256
P521_NTRU_HPS_4096_821,725.595964,0.024954,9.214187,0.024954
P521_NTRU_HPS_4096_821,725.379677,0.016589,9.714152,0.016589
P521_NTRU_HPS_4096_821,726.275834,0.019898,8.961807,0.019898
P521_NTRU_HPS_4096_821,723.987702,0.020571,9.273539,0.020571
P521_NTRU_HPS_4096_821,725.376494,0.033149,9.209733,0.033149
P521_NTRU_HPS_4096_821,724.870860,0.017858,9.321895,0.017858
P521_NTRU_HPS_4096_821,722.777754,0.025059,9.278645,0.025059
P521_NTRU_HPS_4096_821,724.045487,0.017630,10.428923,0.017630
P521_NTRU_HPS_4096_821,723.357981,0.015566,10.521280,0.015566
P521_NTRU_HPS_4096_821,723.597463,0.017219,9.620143,0.017219
P521_NTRU_HPS_4096_821,722.897258,0.022846,9.233746,0.022846
P521_NTRU_HPS_4096_821,722.974765,0.019372,9.476166,0.019372
P521_NTRU_HPS_4096_821,722.146090,0.021453,9.204389,0.021453
P521_NTRU_HPS_4096_821,728.832609,0.017895,15.663723,0.017895
P521_NTRU_HPS_4096_821,723.355548,0.014918,9.684050,0.014918
P521_NTRU_HPS_4096_821,722.342548,0.013455,9.290662,0.013455
P521_NTRU_HPS_4096_821,720.729367,0.017281,9.184176,0.017281
P521_NTRU_HPS_4096_821,722.394581,0.017013,9.017830,0.017013
P521_NTRU_HPS_4096_821,724.564601,0.019614,9.261752,0.019614
P521_NTRU_HPS_4096_821,724.859058,0.017221,11.822103,0.017221
P521_NTRU_HPS_4096_821,726.171998,0.017165,9.538936,0.017165
P521_NTRU_HPS_4096_821,724.606728,0.032653,9.098243,0.032653
P521_NTRU_HPS_4096_821,725.870855,0.013683,11.292529,0.013683
P521_NTRU_HPS_4096_821,722.171020,0.019046,9.947483,0.019046
P521_NTRU_HPS_4096_821,725.259280,0.020121,12.377525,0.020121
P521_NTRU_HPS_4096_821,726.169417,0.012889,12.560607,0.012889
P521_NTRU_HPS_4096_821,724.553757,0.021865,9.282738,0.021865
P521_NTRU_HPS_4096_821,725.414330,0.021448,9.245991,0.021448
P521_NTRU_HPS_4096_821,722.960568,0.015006,9.230404,0.015006
P521_NTRU_HPS_4096_821,721.208013,0.020613,8.810839,0.020613
P521_NTRU_HPS_4096_821,724.370308,0.015599,10.501608,0.015599
P521_NTRU_HPS_4096_821,724.150555,0.021381,9.392835,0.021381
P521_NTRU_HPS_4096_821,728.327134,0.014813,9.229094,0.014813
P521_NTRU_HPS_4096_821,724.212596,0.019307,9.182253,0.019307
P521_NTRU_HPS_4096_821,722.733615,0.020040,9.656504,0.020040
P521_NTRU_HPS_4096_821,725.703822,0.016759,10.157050,0.016759
P521_NTRU_HPS_4096_821,725.907415,0.013359,11.116261,0.013359
P521_NTRU_HPS_4096_821,727.665442,0.017881,10.637829,0.017881
P521_NTRU_HPS_4096_821,722.897608,0.016500,9.233297,0.016500
P521_NTRU_HPS_4096_821,724.839802,0.017483,8.668961,0.017483
P521_NTRU_HPS_4096_821,722.100691,0.018111,9.329463,0.018111
P521_NTRU_HPS_4096_821,722.367605,0.024636,9.379828,0.024636
P521_NTRU_HPS_4096_821,720.391035,0.020303,9.616944,0.020303
P521_NTRU_HPS_4096_821,727.909695,0.018051,14.800745,0.018051
P521_NTRU_HPS_4096_821,722.154330,0.023784,9.212300,0.023784
P521_NTRU_HPS_4096_821,724.774399,0.015738,11.749308,0.015738
P521_NTRU_HPS_4096_821,724.422147,0.016525,9.219407,0.016525
P521_NTRU_HPS_4096_821,725.542668,0.040349,9.416216,0.040349
P521_NTRU_HPS_4096_821,724.273321,0.016665,8.434823,0.016665
P521_NTRU_HPS_4096_821,724.541493,0.017290,9.826050,0.017290
P521_NTRU_HPS_4096_821,723.548844,0.018442,9.193569,0.018442
P521_NTRU_HPS_4096_821,724.815421,0.025942,9.091115,0.025942
P521_NTRU_HPS_4096_821,725.947240,0.019797,9.394939,0.019797
P521_NTRU_HPS_4096_821,722.844483,0.013729,8.600788,0.013729
P521_NTRU_HPS_4096_821,724.758083,0.014500,9.277365,0.014500
P521_NTRU_HPS_4096_821,724.054365,0.014598,9.763418,0.014598
P521_NTRU_HPS_4096_821,723.829492,0.016083,9.140403,0.016083
P521_NTRU_HPS_4096_821,729.355688,0.016990,14.753537,0.016990
P521_NTRU_HPS_4096_821,726.463141,0.015003,11.120875,0.015003
P521_NTRU_HPS_4096_821,725.634335,0.014762,9.258449,0.014762
P521_NTRU_HPS_4096_821,727.631542,0.017547,14.503763,0.017547
P521_NTRU_HPS_4096_821,724.905060,0.014955,9.156640,0.014955
P521_NTRU_HPS_4096_821,724.998677,0.016787,9.984253,0.016787
P521_NTRU_HPS_4096_821,721.769525,0.013875,9.000292,0.013875
P521_NTRU_HPS_4096_821,723.585391,0.014242,9.042745,0.014242
P521_NTRU_HPS_4096_821,729.921279,0.015743,9.235182,0.015743
P521_NTRU_HPS_4096_821,726.636454,0.021309,9.231550,0.021309
P521_NTRU_HPS_4096_821,724.220683,0.017124,9.174905,0.017124
P521_NTRU_HPS_4096_821,724.415538,0.020002,9.459534,0.020002
P521_NTRU_HPS_4096_821,727.149282,0.018740,9.486452,0.018740
P521_NTRU_HPS_4096_821,727.093101,0.013376,9.213089,0.013376
P521_NTRU_HPS_4096_821,724.690321,0.018892,10.126451,0.018892
P521_NTRU_HPS_4096_821,723.208385,0.024596,9.300916,0.024596
P521_NTRU_HPS_4096_821,722.967416,0.017755,9.155546,0.017755
P521_NTRU_HPS_4096_821,723.139525,0.020208,9.373084,0.020208
P521_NTRU_HPS_4096_821,730.072056,0.016964,8.925139,0.016964
P521_NTRU_HPS_4096_821,726.850664,0.026283,13.607306,0.026283
P521_NTRU_HPS_4096_821,726.382189,0.016670,10.314262,0.016670
P521_NTRU_HPS_4096_821,726.688388,0.014261,9.498161,0.014261
P521_NTRU_HPS_4096_821,723.763987,0.014538,9.435711,0.014538
P521_NTRU_HPS_4096_821,724.493073,0.017349,9.362329,0.017349
P521_NTRU_HPS_4096_821,726.117813,0.034600,8.962524,0.034600
P521_NTRU_HPS_4096_821,942.250919,0.012948,8.983342,0.012948
P521_NTRU_HPS_4096_821,724.635573,0.018515,10.471010,0.018515
P521_NTRU_HPS_4096_821,724.754036,0.015004,9.018794,0.015004
P521_NTRU_HPS_4096_821,721.347234,0.087348,9.287589,0.087348
P521_NTRU_HPS_4096_821,723.150311,0.017252,8.352202,0.017252
P521_NTRU_HPS_4096_821,723.129283,0.014978,9.203931,0.014978
P521_NTRU_HPS_4096_821,723.550792,0.017343,9.049534,0.017343
P521_NTRU_HPS_4096_821,726.064662,0.015194,9.313657,0.015194
P521_NTRU_HPS_4096_821,725.893550,0.019549,9.529512,0.019549
P521_NTRU_HPS_4096_821,727.806411,0.015273,8.598682,0.015273
P521_NTRU_HPS_4096_821,725.032123,0.023947,8.966619,0.023947
P521_NTRU_HPS_4096_821,730.288760,0.019356,9.639334,0.019356
P521_NTRU_HPS_4096_821,723.979251,0.022021,9.481076,0.022021
P521_NTRU_HPS_4096_821,727.386578,0.016626,9.363361,0.016626
P521_NTRU_HPS_4096_821,724.834145,0.015175,8.696922,0.015175
P521_NTRU_HPS_4096_821,726.027025,0.015676,10.428713,0.015676
P521_NTRU_HPS_4096_821,730.601685,0.018165,9.520350,0.018165
P521_NTRU_HPS_4096_821,726.678099,0.016874,9.830263,0.016874
P521_NTRU_HPS_4096_821,721.265552,0.021172,8.750335,0.021172
P521_NTRU_HPS_4096_821,730.881215,0.016197,15.601164,0.016197
P521_NTRU_HPS_4096_821,725.515567,0.016638,10.506337,0.016638
P521_NTRU_HPS_4096_821,723.990222,0.016268,9.669057,0.016268
P521_NTRU_HPS_4096_821,724.829391,0.029279,9.300563,0.029279
P521_NTRU_HPS_4096_821,725.447472,0.019496,9.480427,0.019496
P521_NTRU_HPS_4096_821,721.966044,0.020336,9.205306,0.020336
P521_NTRU_HPS_4096_821,723.648942,0.014980,9.003201,0.014980
P521_NTRU_HPS_4096_821,724.432397,0.022650,9.564394,0.022650
P521_NTRU_HPS_4096_821,726.788566,0.016204,10.601846,0.016204
P521_NTRU_HPS_4096_821,725.578588,0.017000,9.417808,0.017000
P521_NTRU_HPS_4096_821,721.890838,0.020597,9.350670,0.020597
P521_NTRU_HPS_4096_821,723.701449,0.017665,8.595095,0.017665
P521_NTRU_HPS_4096_821,730.667542,0.017559,12.257110,0.017559
P521_NTRU_HPS_4096_821,726.558267,0.023777,9.824427,0.023777
P521_NTRU_HPS_4096_821,724.520293,0.017444,9.506328,0.017444
P521_NTRU_HPS_4096_821,721.520158,0.015150,9.145974,0.015150
P521_NTRU_HPS_4096_821,723.805866,0.016873,8.810009,0.016873
P521_NTRU_HPS_4096_821,724.970675,0.014312,8.821904,0.014312
P521_NTRU_HPS_4096_821,726.556363,0.018372,9.403958,0.018372
P521_NTRU_HPS_4096_821,722.814793,0.016872,9.261421,0.016872
P521_NTRU_HPS_4096_821,723.402639,0.023810,9.727714,0.023810
P521_NTRU_HPS_4096_821,723.023264,0.013742,9.751218,0.013742
P521_NTRU_HPS_4096_821,724.227204,0.017950,9.220660,0.017950
P521_NTRU_HPS_4096_821,722.956100,0.012781,9.213384,0.012781
P521_NTRU_HPS_4096_821,724.822003,0.016492,9.200716,0.016492
P521_NTRU_HPS_4096_821,727.012939,0.014841,10.080608,0.014841
P521_NTRU_HPS_4096_821,723.492529,0.014924,9.427314,0.014924
P521_NTRU_HPS_4096_821,722.207907,0.018133,9.382071,0.018133
P521_NTRU_HPS_4096_821,723.770354,0.019952,9.477703,0.019952
P521_NTRU_HPS_4096_821,725.111093,0.025701,9.609383,0.025701
P521_NTRU_HPS_4096_821,723.573630,0.014200,8.957169,0.014200
P521_NTRU_HPS_4096_821,727.813588,0.016448,9.547027,0.016448
P521_NTRU_HPS_4096_821,723.808592,0.012464,9.504712,0.012464
P521_NTRU_HPS_4096_821,727.162462,0.016341,12.165579,0.016341
P521_NTRU_HPS_4096_821,723.318899,0.017367,9.557350,0.017367
P521_NTRU_HPS_4096_821,722.175782,0.027367,9.375698,0.027367
P521_NTRU_HPS_4096_821,723.188641,0.019338,9.193580,0.019338
P521_NTRU_HPS_4096_821,725.349990,0.015589,10.366917,0.015589
P521_NTRU_HPS_4096_821,727.922350,0.014675,13.531580,0.014675
P521_NTRU_HPS_4096_821,729.352389,0.012908,9.368665,0.012908
P521_NTRU_HPS_4096_821,726.501614,0.012854,9.389710,0.012854
P521_NTRU_HPS_4096_821,724.846055,0.019029,9.364915,0.019029
P521_NTRU_HPS_4096_821,724.996809,0.017867,8.502543,0.017867
P521_NTRU_HPS_4096_821,727.506595,0.018396,10.507186,0.018396
P521_NTRU_HPS_4096_821,727.891682,0.013205,9.483612,0.013205
P521_NTRU_HPS_4096_821,722.788359,0.021652,8.649036,0.021652
P521_NTRU_HPS_4096_821,722.290419,0.019435,9.611660,0.019435
P521_NTRU_HPS_4096_821,725.933721,0.013572,10.733714,0.013572
P521_NTRU_HPS_4096_821,721.645621,0.018491,9.313216,0.018491
P521_NTRU_HPS_4096_821,723.225320,0.020006,9.468240,0.020006
P521_NTRU_HPS_4096_821,722.338039,0.020345,9.344237,0.020345
P521_NTRU_HPS_4096_821,722.472088,0.016827,9.167122,0.016827
P521_NTRU_HPS_4096_821,724.324706,0.020246,9.351698,0.020246
P521_NTRU_HPS_4096_821,724.434558,0.016064,9.009944,0.016064
P521_NTRU_HPS_4096_821,722.464065,0.013679,9.124383,0.013679
P521_NTRU_HPS_4096_821,729.964614,0.011956,12.537781,0.011956
P521_NTRU_HPS_4096_821,724.110270,0.017738,9.322116,0.017738
P521_NTRU_HPS_4096_821,722.192959,0.021169,9.249192,0.021169
P521_NTRU_HPS_4096_821,722.782428,0.024485,9.315035,0.024485
P521_NTRU_HPS_4096_821,724.792778,0.019302,9.006872,0.019302
P521_NTRU_HPS_4096_821,723.445873,0.023591,10.106875,0.023591
P521_NTRU_HPS_4096_821,728.537973,0.020623,13.045564,0.020623
P521_NTRU_HPS_4096_821,724.420029,0.015306,9.408770,0.015306
P521_NTRU_HPS_4096_821,723.631582,0.024236,9.450431,0.024236
P521_NTRU_HPS_4096_821,722.330791,0.019540,9.267714,0.019540
P521_NTRU_HPS_4096_821,726.145026,0.017967,14.808223,0.017967
P521_NTRU_HPS_4096_821,728.489396,0.012901,11.934459,0.012901
P521_NTRU_HPS_4096_821,722.765376,0.014348,10.749809,0.014348
P521_NTRU_HPS_4096_821,722.334345,0.013580,9.508223,0.013580
P521_NTRU_HPS_4096_821,725.372737,0.016727,9.524315,0.016727
P521_NTRU_HPS_4096_821,722.587029,0.026326,9.403862,0.026326
P521_NTRU_HPS_4096_821,724.952004,0.025767,9.226015,0.025767
P521_NTRU_HPS_4096_821,722.527118,0.013800,8.898494,0.013800
P521_NTRU_HPS_4096_821,724.158350,0.025369,8.910399,0.025369
P521_NTRU_HPS_4096_821,723.942794,0.014777,9.119390,0.014777
P521_NTRU_HPS_4096_821,724.519938,0.021428,9.507827,0.021428
P521_NTRU_HPS_4096_821,727.654405,0.024698,9.559467,0.024698
P521_NTRU_HPS_4096_821,724.720024,0.019774,9.292521,0.019774
P521_NTRU_HPS_4096_821,723.768402,0.020601,8.869463,0.020601
P521_NTRU_HPS_4096_821,741.240659,0.023669,11.017781,0.023669
P521_NTRU_HPS_4096_821,724.161030,0.014997,9.299252,0.014997
P521_NTRU_HPS_4096_821,727.406206,0.019931,9.590820,0.019931
P521_NTRU_HPS_4096_821,726.896614,0.014883,9.497177,0.014883
P521_NTRU_HPS_4096_821,725.861943,0.018065,9.233862,0.018065
P521_NTRU_HPS_4096_821,724.494637,0.020107,9.260930,0.020107
P521_NTRU_HPS_4096_821,722.121601,0.230403,8.756798,0.230403
P521_NTRU_HPS_4096_821,724.152749,0.014404,10.736855,0.014404
P521_NTRU_HPS_4096_821,726.697659,0.017138,9.550423,0.017138
P521_NTRU_HPS_4096_821,722.346793,0.020390,9.126565,0.020390
P521_NTRU_HPS_4096_821,732.374413,0.017557,9.028624,0.017557
P521_NTRU_HPS_4096_821,727.983578,0.023637,8.995153,0.023637
P521_NTRU_HPS_4096_821,730.104774,0.016912,13.277719,0.016912
P521_NTRU_HPS_4096_821,723.265667,0.017839,9.513980,0.017839
P521_NTRU_HPS_4096_821,724.064071,0.021526,9.550163,0.021526
P521_NTRU_HPS_4096_821,723.112250,0.013515,8.895743,0.013515
P521_NTRU_HPS_4096_821,735.864329,0.016081,10.580160,0.016081
P521_NTRU_HPS_4096_821,722.483047,0.016744,9.485684,0.016744
P521_NTRU_HPS_4096_821,724.253332,0.017486,9.407050,0.017486
P521_NTRU_HPS_4096_821,726.072232,0.015534,9.321430,0.015534
P521_NTRU_HPS_4096_821,725.347107,0.014503,9.259396,0.014503
P521_NTRU_HPS_4096_821,723.779525,0.013676,9.390767,0.013676
P521_NTRU_HPS_4096_821,727.174437,0.012506,10.226142,0.012506
P521_NTRU_HPS_4096_821,726.460885,0.018007,10.080026,0.018007
P521_NTRU_HPS_4096_821,726.032537,0.014587,10.701038,0.014587
P521_NTRU_HPS_4096_821,724.882971,0.023588,9.468688,0.023588
P521_NTRU_HPS_4096_821,724.209254,0.017331,9.617042,0.017331
P521_NTRU_HPS_4096_821,723.564070,0.020842,9.678936,0.020842
P521_NTRU_HPS_4096_821,724.254779,0.015659,8.912335,0.015659
P521_NTRU_HPS_4096_821,730.639719,0.023020,14.712454,0.023020
P521_NTRU_HPS_4096_821,725.989167,0.016168,9.511722,0.016168
P521_NTRU_HPS_4096_821,730.424812,0.018281,12.829889,0.018281
P521_NTRU_HPS_4096_821,724.756688,0.015930,9.475510,0.015930
P521_NTRU_HPS_4096_821,726.928615,0.017636,9.594263,0.017636
P521_NTRU_HPS_4096_821,722.269043,0.027103,9.477371,0.027103
P521_NTRU_HPS_4096_821,723.259175,0.015799,8.694688,0.015799
P521_NTRU_HPS_4096_821,726.396202,0.015714,15.261636,0.015714
P521_NTRU_HPS_4096_821,727.525683,0.017252,14.667296,0.017252
P521_NTRU_HPS_4096_821,724.639371,0.016561,9.560459,0.016561
P521_NTRU_HPS_4096_821,724.297828,0.017711,9.337550,0.017711
P521_NTRU_HPS_4096_821,726.244999,0.017291,9.701201,0.017291
P521_NTRU_HPS_4096_821,726.149185,0.019269,9.416340,0.019269
P521_NTRU_HPS_4096_821,726.387579,0.019162,9.249825,0.019162
P521_NTRU_HPS_4096_821,724.305075,0.018043,9.453877,0.018043
P521_NTRU_HPS_4096_821,728.622439,0.016057,15.188983,0.016057
P521_NTRU_HPS_4096_821,725.091769,0.016933,9.037879,0.016933
P521_NTRU_HPS_4096_821,726.294803,0.015434,10.252421,0.015434
P521_NTRU_HPS_4096_821,726.592746,0.015624,10.145711,0.015624
P521_NTRU_HPS_4096_821,728.450400,0.017359,9.755093,0.017359
P521_NTRU_HPS_4096_821,722.768926,0.017264,9.450013,0.017264
P521_NTRU_HPS_4096_821,727.682063,0.015576,9.354255,0.015576
P521_NTRU_HPS_4096_821,724.025884,0.016047,9.206166,0.016047
P521_NTRU_HPS_4096_821,725.102915,0.017844,9.297318,0.017844
P521_NTRU_HPS_4096_821,1729.901376,0.017802,9.072193,0.017802
P521_NTRU_HPS_4096_821,721.000320,0.022524,8.707352,0.022524
P521_NTRU_HPS_4096_821,729.996732,0.017117,10.646691,0.017117
P521_NTRU_HPS_4096_821,723.591569,0.019554,9.231246,0.019554
P521_NTRU_HPS_4096_821,723.222354,0.017422,9.475256,0.017422
P521_NTRU_HPS_4096_821,723.239829,0.031073,9.286357,0.031073
P521_NTRU_HPS_4096_821,723.301134,0.019946,10.736515,0.019946
P521_NTRU_HPS_4096_821,726.984600,0.022306,10.002164,0.022306
P521_NTRU_HPS_4096_821,724.391500,0.020207,9.695033,0.020207
P521_NTRU_HPS_4096_821,724.972828,0.017023,9.327690,0.017023
P521_NTRU_HPS_4096_821,724.660148,0.015993,9.314773,0.015993
P521_NTRU_HPS_4096_821,724.538125,0.017652,9.201807,0.017652
P521_NTRU_HPS_4096_821,726.454284,0.023864,8.770298,0.023864
P521_NTRU_HPS_4096_821,724.409098,0.015443,9.231718,0.015443
P521_NTRU_HPS_4096_821,727.267758,0.020963,10.789061,0.020963
P521_NTRU_HPS_4096_821,728.291338,0.017456,9.762244,0.017456
P521_NTRU_HPS_4096_821,725.266311,0.015578,9.434440,0.015578
P521_NTRU_HPS_4096_821,725.285892,0.020840,9.179492,0.020840
P521_NTRU_HPS_4096_821,722.153710,0.015313,8.918851,0.015313
P521_NTRU_HPS_4096_821,724.812197,0.017019,8.831915,0.017019
P521_NTRU_HPS_4096_821,722.747372,0.018301,9.088765,0.018301
P521_NTRU_HPS_4096_821,725.350031,0.015819,9.894398,0.015819
P521_NTRU_HPS_4096_821,723.500709,0.013236,9.223172,0.013236
P521_NTRU_HPS_4096_821,723.630989,0.015154,9.080171,0.015154
P521_NTRU_HPS_4096_821,723.403745,0.015219,8.974534,0.015219
P521_NTRU_HPS_4096_821,728.810711,0.017539,9.243648,0.017539
P521_NTRU_HPS_4096_821,723.750998,0.016184,9.548021,0.016184
P521_NTRU_HPS_4096_821,724.574585,0.016034,9.174773,0.016034
P521_NTRU_HPS_4096_821,725.137081,0.018942,9.463496,0.018942
P521_NTRU_HPS_4096_821,723.917895,0.017100,8.782125,0.017100
P521_NTRU_HPS_4096_821,721.735894,0.014043,8.807351,0.014043
P521_NTRU_HPS_4096_821,732.267559,0.016451,15.260721,0.016451
P521_NTRU_HPS_4096_821,723.001984,0.014260,9.175664,0.014260
P521_NTRU_HPS_4096_821,724.011503,0.017164,9.453413,0.017164
P521_NTRU_HPS_4096_821,723.139401,0.025870,9.502795,0.025870
P521_NTRU_HPS_4096_821,724.513467,0.017268,8.847576,0.017268
P521_NTRU_HPS_4096_821,723.064992,0.021305,8.957056,0.021305
P521_NTRU_HPS_4096_821,726.660625,0.017521,9.015002,0.017521
P521_NTRU_HPS_4096_821,726.273413,0.015287,9.300436,0.015287
P521_NTRU_HPS_4096_821,722.582625,0.016805,9.470087,0.016805
P521_NTRU_HPS_4096_821,723.980993,0.038167,9.371802,0.038167
P521_NTRU_HPS_4096_821,725.318759,0.128061,8.846166,0.128061
P521_NTRU_HPS_4096_821,720.931605,0.014325,8.874740,0.014325
P521_NTRU_HPS_4096_821,724.308591,0.016547,10.163848,0.016547
P521_NTRU_HPS_4096_821,731.729990,0.019750,11.764214,0.019750
P521_NTRU_HPS_4096_821,725.540129,0.014188,10.571734,0.014188
P521_NTRU_HPS_4096_821,723.944285,0.012760,9.407050,0.012760
P521_NTRU_HPS_4096_821,724.245172,0.013036,9.536579,0.013036
P521_NTRU_HPS_4096_821,722.424102,0.020161,9.173549,0.020161
P521_NTRU_HPS_4096_821,724.061263,0.016736,9.006007,0.016736
P521_NTRU_HPS_4096_821,725.879194,0.016942,10.012274,0.016942
P521_NTRU_HPS_4096_821,723.109423,0.016950,8.960663,0.016950
P521_NTRU_HPS_4096_821,725.421641,0.023920,9.510625,0.023920
P521_NTRU_HPS_4096_821,729.464254,0.017130,9.888323,0.017130
