algo,timingFullProtocol,timingProcessServerHello,timingWriteClientHello,timingWriteKEMCiphertext
Kyber512,639.440314,0.015673,0.121589,0.015673
Kyber512,639.777513,0.016705,0.124482,0.016705
Kyber512,641.516976,0.017092,0.162216,0.017092
Kyber512,639.882600,0.014133,0.121048,0.014133
Kyber512,639.839567,0.017718,0.126308,0.017718
Kyber512,639.773466,0.016452,0.125533,0.016452
Kyber512,641.496510,0.014046,0.137564,0.014046
Kyber512,640.252105,0.016469,0.128307,0.016469
Kyber512,640.701450,0.014416,0.128944,0.014416
Kyber512,640.448653,0.016005,0.140513,0.016005
Kyber512,640.656981,0.013272,0.120518,0.013272
Kyber512,642.659333,0.017841,0.134088,0.017841
Kyber512,808.052230,0.013646,0.150118,0.013646
Kyber512,639.479524,0.013145,0.128465,0.013145
Kyber512,641.074382,0.015493,0.127762,0.015493
Kyber512,640.668354,0.015634,0.123651,0.015634
Kyber512,640.791163,0.014712,0.161882,0.014712
Kyber512,641.243477,0.015261,0.155994,0.015261
Kyber512,641.322708,0.012376,0.134594,0.012376
Kyber512,639.607365,0.015914,0.133530,0.015914
Kyber512,640.618940,0.013683,0.138229,0.013683
Kyber512,640.823707,0.014746,0.201765,0.014746
Kyber512,640.722790,0.016457,0.130368,0.016457
Kyber512,639.044882,0.017311,0.130842,0.017311
Kyber512,640.192174,0.014648,0.133750,0.014648
Kyber512,641.484906,0.009979,0.146973,0.009979
Kyber512,641.820731,0.016851,0.131877,0.016851
Kyber512,640.835390,0.011254,0.139258,0.011254
Kyber512,638.712029,0.015222,0.155931,0.015222
Kyber512,643.842766,0.016845,0.121512,0.016845
Kyber512,638.827487,0.010757,0.155875,0.010757
Kyber512,638.898639,0.012268,0.122647,0.012268
Kyber512,640.194835,0.015037,0.121826,0.015037
Kyber512,640.508187,0.016619,0.124524,0.016619
Kyber512,640.169437,0.011213,0.133927,0.011213
Kyber512,640.039010,0.012355,0.150718,0.012355
Kyber512,640.159777,0.016453,0.120593,0.016453
Kyber512,640.227411,0.015884,0.130411,0.015884
Kyber512,639.832105,0.010929,0.118522,0.010929
Kyber512,640.055218,0.017440,0.160579,0.017440
Kyber512,641.254215,0.014581,0.138521,0.014581
Kyber512,639.778984,0.015835,0.131848,0.015835
Kyber512,641.596072,0.015110,0.121715,0.015110
Kyber512,640.099214,0.012452,0.136987,0.012452
Kyber512,638.153604,0.015295,0.129908,0.015295
Kyber512,640.531197,0.015022,0.130146,0.015022
Kyber512,640.142312,0.017188,0.264521,0.017188
Kyber512,640.830805,0.013976,0.162811,0.013976
Kyber512,641.487325,0.014650,0.156550,0.014650
Kyber512,638.460563,0.017265,0.174867,0.017265
Kyber512,641.368650,0.013905,0.190608,0.013905
Kyber512,640.915440,0.014724,0.145599,0.014724
Kyber512,640.080072,0.014283,0.120091,0.014283
Kyber512,639.981358,0.016267,0.219067,0.016267
Kyber512,641.614643,0.016391,0.126442,0.016391
Kyber512,640.544569,0.014565,0.122656,0.014565
Kyber512,639.610019,0.018055,0.175407,0.018055
Kyber512,640.022786,0.014705,0.126486,0.014705
Kyber512,638.870286,0.016716,0.119737,0.016716
Kyber512,640.231157,0.015337,0.124385,0.015337
Kyber512,639.630112,0.015488,0.145520,0.015488
Kyber512,640.452595,0.013026,0.162229,0.013026
Kyber512,639.021698,0.012262,0.157174,0.012262
Kyber512,640.686713,0.016984,0.127240,0.016984
Kyber512,641.122720,0.013515,0.122707,0.013515
Kyber512,638.238446,0.014316,0.124479,0.014316
Kyber512,641.005239,0.016558,0.133267,0.016558
Kyber512,641.392141,0.015890,0.153683,0.015890
Kyber512,639.963911,0.013882,0.128731,0.013882
Kyber512,641.702472,0.010199,0.117216,0.010199
Kyber512,639.834112,0.016661,0.120470,0.016661
Kyber512,641.067649,0.009061,0.116496,0.009061
Kyber512,640.407257,0.010145,0.147038,0.010145
Kyber512,641.676458,0.016827,0.169902,0.016827
Kyber512,640.875291,0.014006,0.141230,0.014006
Kyber512,639.990944,0.014762,0.124758,0.014762
Kyber512,640.831744,0.017618,0.115175,0.017618
Kyber512,639.619117,0.016238,0.135239,0.016238
Kyber512,640.945952,0.013978,0.129533,0.013978
Kyber512,641.439900,0.016600,0.122683,0.016600
Kyber512,641.172188,0.009058,0.124934,0.009058
Kyber512,644.395429,0.014672,0.129714,0.014672
Kyber512,639.863503,0.016927,0.135432,0.016927
Kyber512,639.553808,0.017179,0.142355,0.017179
Kyber512,639.318466,0.016333,0.132668,0.016333
Kyber512,640.266341,0.009312,0.154844,0.009312
Kyber512,638.395473,0.016311,0.119325,0.016311
Kyber512,639.903399,0.014691,0.131307,0.014691
Kyber512,639.456591,0.013211,0.123843,0.013211
Kyber512,639.739572,0.016986,0.123210,0.016986
Kyber512,639.213280,0.015177,0.149169,0.015177
Kyber512,640.524128,0.017003,0.149347,0.017003
Kyber512,640.633925,0.014659,0.126275,0.014659
Kyber512,639.873700,0.009190,0.131876,0.009190
Kyber512,641.536035,0.015433,0.118027,0.015433
Kyber512,641.622119,0.014477,0.148615,0.014477
Kyber512,639.976416,0.014652,0.125126,0.014652
Kyber512,641.026370,0.015420,0.138204,0.015420
Kyber512,639.951037,0.010543,0.128025,0.010543
Kyber512,639.112723,0.013864,0.115511,0.013864
Kyber512,640.112382,0.016442,0.127040,0.016442
Kyber512,638.040588,0.012921,0.130664,0.012921
Kyber512,639.951177,0.016388,0.126869,0.016388
Kyber512,641.430235,0.015442,0.144370,0.015442
Kyber512,637.846303,0.014549,0.125121,0.014549
Kyber512,639.381222,0.014286,0.114489,0.014286
Kyber512,639.911833,0.018049,0.141599,0.018049
Kyber512,639.971995,0.011103,0.135769,0.011103
Kyber512,641.005256,0.015795,0.140906,0.015795
Kyber512,640.315096,0.012100,0.135340,0.012100
Kyber512,641.309347,0.013567,0.128100,0.013567
Kyber512,640.114822,0.016486,0.131926,0.016486
Kyber512,640.437081,0.013053,0.120338,0.013053
Kyber512,640.930149,0.014444,0.151103,0.014444
Kyber512,640.476962,0.016376,0.540172,0.016376
Kyber512,640.075511,0.008923,0.139221,0.008923
Kyber512,640.975078,0.009814,0.117575,0.009814
Kyber512,640.248292,0.021870,0.126990,0.021870
Kyber512,641.008517,0.015433,0.121718,0.015433
Kyber512,639.100655,0.013059,0.123796,0.013059
Kyber512,639.771109,0.015358,0.146026,0.015358
Kyber512,639.668422,0.016395,0.190719,0.016395
Kyber512,640.036425,0.017890,0.131015,0.017890
Kyber512,640.029219,0.015493,0.126032,0.015493
Kyber512,640.268053,0.017284,0.136729,0.017284
Kyber512,641.293518,0.015160,0.123088,0.015160
Kyber512,641.046287,0.016502,0.126425,0.016502
Kyber512,639.314321,0.013742,0.125351,0.013742
Kyber512,639.997007,0.009656,0.133565,0.009656
Kyber512,639.959529,0.016083,0.147366,0.016083
Kyber512,641.218117,0.016525,0.137851,0.016525
Kyber512,639.861690,0.013760,0.168524,0.013760
Kyber512,641.157907,0.015877,0.124900,0.015877
Kyber512,638.931571,0.014559,0.123398,0.014559
Kyber512,641.365627,0.015756,0.151980,0.015756
Kyber512,642.021173,0.013607,0.132050,0.013607
Kyber512,641.745937,0.015985,0.124290,0.015985
Kyber512,639.338796,0.012096,0.126593,0.012096
Kyber512,639.787805,0.015784,0.124098,0.015784
Kyber512,640.300224,0.009743,0.133527,0.009743
Kyber512,640.370954,0.010354,0.135033,0.010354
Kyber512,641.062782,0.020030,0.127588,0.020030
Kyber512,640.351620,0.014516,0.134033,0.014516
Kyber512,640.019160,0.009794,0.137683,0.009794
Kyber512,639.737956,0.018636,0.203578,0.018636
Kyber512,638.072449,0.013102,0.140856,0.013102
Kyber512,639.372938,0.015719,0.136994,0.015719
Kyber512,638.509080,0.015041,0.139792,0.015041
Kyber512,640.416187,0.014079,0.129973,0.014079
Kyber512,640.216639,0.017008,0.130748,0.017008
Kyber512,639.153611,0.012529,0.140095,0.012529
Kyber512,641.669874,0.017259,0.136980,0.017259
Kyber512,641.453102,0.012372,0.165848,0.012372
Kyber512,641.766209,0.014239,0.136209,0.014239
Kyber512,640.085223,0.016754,0.126142,0.016754
Kyber512,641.770472,0.010321,0.162074,0.010321
Kyber512,638.613940,0.017014,0.140621,0.017014
Kyber512,640.033914,0.011601,0.151119,0.011601
Kyber512,640.079058,0.012929,0.146452,0.012929
Kyber512,641.649694,0.017721,0.293914,0.017721
Kyber512,640.587346,0.012752,0.163831,0.012752
Kyber512,639.670278,0.012195,0.118910,0.012195
Kyber512,641.473160,0.009910,0.136543,0.009910
Kyber512,639.848955,0.011974,0.137600,0.011974
Kyber512,641.122406,0.015160,0.164125,0.015160
Kyber512,640.169214,0.015944,0.120075,0.015944
Kyber512,640.993559,0.013659,0.118547,0.013659
Kyber512,639.796526,0.016452,0.126274,0.016452
Kyber512,640.691209,0.025173,0.139780,0.025173
Kyber512,644.052470,0.015620,0.149194,0.015620
Kyber512,640.858908,0.016218,0.115238,0.016218
Kyber512,639.904761,0.012977,0.165257,0.012977
Kyber512,641.540440,0.008877,0.148092,0.008877
Kyber512,640.395696,0.015988,0.115902,0.015988
Kyber512,638.263213,0.014982,0.152419,0.014982
Kyber512,639.037845,0.012069,0.118254,0.012069
Kyber512,638.877591,0.013066,0.125647,0.013066
Kyber512,640.665078,0.010663,0.140611,0.010663
Kyber512,641.104988,0.013845,0.127248,0.013845
Kyber512,638.001118,0.015661,0.124555,0.015661
Kyber512,641.313318,0.015551,0.137485,0.015551
Kyber512,639.737755,0.009656,0.134324,0.009656
Kyber512,639.852129,0.016242,0.112888,0.016242
Kyber512,638.040055,0.015796,0.139760,0.015796
Kyber512,640.103060,0.015047,0.127852,0.015047
Kyber512,640.763681,0.010158,0.160846,0.010158
Kyber512,645.133204,0.015659,0.140114,0.015659
Kyber512,641.618489,0.014521,0.140806,0.014521
Kyber512,638.791856,0.016630,0.127911,0.016630
Kyber512,641.298388,0.013334,0.142163,0.013334
Kyber512,641.617495,0.016456,0.117257,0.016456
Kyber512,641.207530,0.015768,0.132565,0.015768
Kyber512,641.369386,0.015297,0.127774,0.015297
Kyber512,640.131920,0.015630,0.132548,0.015630
Kyber512,639.154406,0.013095,0.126184,0.013095
Kyber512,640.122755,0.015732,0.141821,0.015732
Kyber512,639.428772,0.016567,0.138059,0.016567
Kyber512,640.575648,0.013764,0.128753,0.013764
Kyber512,639.626628,0.013418,0.238950,0.013418
Kyber512,639.955314,0.014504,0.117924,0.014504
Kyber512,640.513697,0.021158,0.119347,0.021158
Kyber512,641.125587,0.015624,0.137583,0.015624
Kyber512,641.518681,0.013662,0.122989,0.013662
Kyber512,638.402876,0.017305,0.123599,0.017305
Kyber512,643.259760,0.014678,0.134451,0.014678
Kyber512,640.871299,0.015275,0.130650,0.015275
Kyber512,640.707954,0.012731,0.127150,0.012731
Kyber512,641.105799,0.015164,0.134761,0.015164
Kyber512,639.223983,0.015972,0.135403,0.015972
Kyber512,641.194163,0.015065,0.157796,0.015065
Kyber512,639.926118,0.014095,0.127870,0.014095
Kyber512,639.704408,0.016567,0.129092,0.016567
Kyber512,639.885347,0.016152,0.137197,0.016152
Kyber512,640.744073,0.015304,0.242062,0.015304
Kyber512,639.584855,0.012561,0.132362,0.012561
Kyber512,640.267081,0.015732,0.128862,0.015732
Kyber512,640.992380,0.014979,0.188231,0.014979
Kyber512,640.344240,0.017318,0.136301,0.017318
Kyber512,639.918137,0.012068,0.149028,0.012068
Kyber512,638.676015,0.016422,0.213101,0.016422
Kyber512,641.304490,0.015561,0.174143,0.015561
Kyber512,642.022208,0.015253,0.141508,0.015253
Kyber512,638.168437,0.015641,0.138731,0.015641
Kyber512,639.714936,0.009602,0.139002,0.009602
Kyber512,641.612073,0.017007,0.151772,0.017007
Kyber512,640.281348,0.016881,0.135457,0.016881
Kyber512,641.768731,0.016918,0.138408,0.016918
Kyber512,640.199236,0.016490,0.168421,0.016490
Kyber512,641.549372,0.016883,0.140344,0.016883
Kyber512,641.819953,0.015137,0.189847,0.015137
Kyber512,639.845334,0.016789,0.155676,0.016789
Kyber512,638.994565,0.013290,0.129446,0.013290
Kyber512,640.105193,0.017098,0.129739,0.017098
Kyber512,640.572166,0.014599,0.133835,0.014599
Kyber512,638.891670,0.017251,0.135429,0.017251
Kyber512,641.544848,0.016385,0.124818,0.016385
Kyber512,638.993048,0.012285,0.129864,0.012285
Kyber512,641.577305,0.014032,0.131398,0.014032
Kyber512,641.386963,0.014921,0.147118,0.014921
Kyber512,641.185581,0.017851,0.117891,0.017851
Kyber512,641.392652,0.011424,0.156312,0.011424
Kyber512,639.667195,0.013115,0.132424,0.013115
Kyber512,640.885082,0.013255,0.115805,0.013255
Kyber512,640.152392,0.009417,0.126712,0.009417
Kyber512,638.829451,0.026397,0.131336,0.026397
Kyber512,639.318677,0.017372,0.163975,0.017372
Kyber512,641.069206,0.014438,0.147156,0.014438
Kyber512,639.899122,0.015075,0.139346,0.015075
Kyber512,640.879624,0.015713,0.127970,0.015713
Kyber512,640.131789,0.009793,0.128200,0.009793
Kyber512,641.066094,0.010576,0.176335,0.010576
Kyber512,639.683851,0.014431,0.155507,0.014431
Kyber512,641.064873,0.016399,0.125724,0.016399
Kyber512,641.291271,0.011393,0.139893,0.011393
Kyber512,640.198799,0.011163,0.125819,0.011163
Kyber512,641.319104,0.012392,0.116788,0.012392
Kyber512,640.281640,0.013685,0.121519,0.013685
Kyber512,641.460732,0.014461,0.142431,0.014461
Kyber512,638.648814,0.009832,0.118996,0.009832
Kyber512,640.269570,0.009548,0.117852,0.009548
Kyber512,640.220591,0.016870,0.139805,0.016870
Kyber512,641.984011,0.010467,0.856009,0.010467
Kyber512,638.535644,0.013318,0.139122,0.013318
Kyber512,640.044346,0.012523,0.131155,0.012523
Kyber512,641.394270,0.016408,0.126803,0.016408
Kyber512,639.682573,0.012178,0.119729,0.012178
Kyber512,639.664955,0.015606,0.123090,0.015606
Kyber512,1392.513103,0.015724,0.206890,0.015724
Kyber512,640.772657,0.012145,0.124803,0.012145
Kyber512,641.041217,0.015282,0.133578,0.015282
Kyber512,639.800219,0.012630,0.126386,0.012630
Kyber512,638.547601,0.016459,0.126321,0.016459
Kyber512,638.434509,0.011191,0.142341,0.011191
Kyber512,640.011998,0.013649,0.132601,0.013649
Kyber512,639.980952,0.015789,0.122882,0.015789
Kyber512,644.546662,0.015191,0.119503,0.015191
Kyber512,641.258038,0.015301,0.129281,0.015301
Kyber512,639.700419,0.014668,0.129217,0.014668
Kyber512,640.682781,0.009416,0.182166,0.009416
Kyber512,641.297363,0.015696,0.125613,0.015696
Kyber512,639.470495,0.016886,0.149585,0.016886
Kyber512,640.289219,0.009081,0.157124,0.009081
Kyber512,641.367914,0.009115,0.155824,0.009115
Kyber512,639.419271,0.015731,0.172295,0.015731
Kyber512,639.714668,0.014840,0.120623,0.014840
Kyber512,641.569862,0.014860,0.143703,0.014860
Kyber512,638.440775,0.013585,0.129207,0.013585
Kyber512,640.867754,0.015771,0.153735,0.015771
Kyber512,641.083520,0.014761,0.119281,0.014761
Kyber512,639.692220,0.013548,0.137072,0.013548
Kyber512,641.795577,0.016520,0.154921,0.016520
Kyber512,641.181240,0.015374,0.125489,0.015374
Kyber512,640.963127,0.015117,0.129201,0.015117
Kyber512,639.178998,0.016739,0.144286,0.016739
Kyber512,639.952976,0.019380,0.138452,0.019380
Kyber512,640.189707,0.021368,0.134082,0.021368
Kyber512,640.337024,0.015587,0.121217,0.015587
Kyber512,641.347394,0.012956,0.127711,0.012956
Kyber512,639.934011,0.014301,0.124940,0.014301
Kyber512,640.096162,0.011926,0.132911,0.011926
Kyber512,641.004535,0.016375,0.144948,0.016375
Kyber512,639.966021,0.011254,0.125708,0.011254
Kyber512,641.803288,0.015090,0.154791,0.015090
Kyber512,639.974873,0.012883,0.144094,0.012883
Kyber512,640.939834,0.011541,0.117125,0.011541
Kyber512,641.606842,0.020029,0.121754,0.020029
Kyber512,638.547300,0.014856,0.131461,0.014856
Kyber512,640.816467,0.017777,0.118773,0.017777
Kyber512,640.294713,0.022619,0.178774,0.022619
Kyber512,638.851396,0.017605,0.126305,0.017605
Kyber512,639.717207,0.015625,0.119702,0.015625
Kyber512,650.466633,0.020207,0.276959,0.020207
Kyber512,641.759355,0.016651,0.126815,0.016651
Kyber512,641.078492,0.016844,0.127423,0.016844
Kyber512,639.887350,0.016095,0.121874,0.016095
Kyber512,639.692446,0.016750,0.125318,0.016750
Kyber512,640.339871,0.012656,0.151453,0.012656
Kyber512,638.579553,0.014760,0.136463,0.014760
Kyber512,641.282289,0.016190,0.151128,0.016190
Kyber512,641.452628,0.009810,0.137390,0.009810
Kyber512,639.487928,0.015220,0.212013,0.015220
Kyber512,639.387207,0.015289,0.124789,0.015289
Kyber512,639.326646,0.012705,0.133985,0.012705
Kyber512,640.900578,0.015906,0.247157,0.015906
Kyber512,638.807509,0.010365,0.147703,0.010365
Kyber512,640.473179,0.012611,0.121978,0.012611
Kyber512,640.556521,0.012753,0.135614,0.012753
Kyber512,640.177955,0.016969,0.141852,0.016969
Kyber512,639.344482,0.013697,0.117320,0.013697
Kyber512,641.830562,0.016254,0.120328,0.016254
Kyber512,640.694231,0.017286,0.126386,0.017286
Kyber512,641.177635,0.018898,0.140330,0.018898
Kyber512,641.130359,0.017499,0.123124,0.017499
Kyber512,641.147233,0.015611,0.118447,0.015611
Kyber512,641.270492,0.017522,0.136360,0.017522
Kyber512,639.844877,0.011463,0.120416,0.011463
Kyber512,639.802823,0.015126,0.129930,0.015126
Kyber512,639.519560,0.023422,0.137333,0.023422
Kyber512,639.921250,0.012492,0.130019,0.012492
Kyber512,639.772143,0.017272,0.147085,0.017272
Kyber512,641.174428,0.009406,0.136685,0.009406
Kyber512,641.870284,0.009716,0.159212,0.009716
Kyber512,640.654119,0.016077,0.132438,0.016077
Kyber512,641.377362,0.015153,0.187568,0.015153
Kyber512,640.466129,0.009083,0.173448,0.009083
Kyber512,641.348796,0.010627,0.124459,0.010627
Kyber512,639.081141,0.015208,0.122864,0.015208
Kyber512,641.146192,0.014536,0.137873,0.014536
Kyber512,639.699164,0.009608,0.142969,0.009608
Kyber512,640.632452,0.013266,0.164419,0.013266
Kyber512,639.276578,0.013678,0.128381,0.013678
Kyber512,641.063320,0.014002,0.116426,0.014002
Kyber512,640.762783,0.015490,0.131732,0.015490
Kyber512,641.440248,0.016852,0.135847,0.016852
Kyber512,640.462793,0.016740,0.118376,0.016740
Kyber512,640.641578,0.016737,0.125053,0.016737
Kyber512,641.312812,0.016433,0.249726,0.016433
Kyber512,639.889756,0.010097,0.138046,0.010097
Kyber512,641.407865,0.015397,0.142820,0.015397
Kyber512,639.997566,0.014629,0.149211,0.014629
Kyber512,638.108524,0.013014,0.138082,0.013014
Kyber512,639.751944,0.018940,0.141076,0.018940
Kyber512,638.836486,0.011891,0.131633,0.011891
Kyber512,638.306487,0.016467,0.153210,0.016467
Kyber512,638.874292,0.015613,0.126068,0.015613
Kyber512,644.657285,0.012813,0.134852,0.012813
Kyber512,639.901887,0.014000,0.122649,0.014000
Kyber512,639.877466,0.015454,0.138268,0.015454
Kyber512,641.264230,0.016057,0.146209,0.016057
Kyber512,639.804468,0.016000,0.124294,0.016000
Kyber512,640.257249,0.012332,0.134679,0.012332
Kyber512,639.927694,0.017798,0.129391,0.017798
Kyber512,639.842478,0.009915,0.141514,0.009915
Kyber512,641.674092,0.015237,0.125034,0.015237
Kyber512,639.062170,0.011371,0.139972,0.011371
Kyber512,640.097935,0.012065,0.121364,0.012065
Kyber512,639.806252,0.012890,0.117175,0.012890
Kyber512,640.094768,0.015590,0.121506,0.015590
Kyber512,640.056087,0.009926,0.131322,0.009926
Kyber512,641.619698,0.012261,0.135211,0.012261
Kyber512,640.826963,0.014923,0.121928,0.014923
Kyber512,641.081254,0.015170,0.161119,0.015170
Kyber512,640.391649,0.016987,0.171856,0.016987
Kyber512,641.419009,0.009955,0.124506,0.009955
Kyber512,639.957493,0.012703,0.160215,0.012703
Kyber512,640.978280,0.015108,0.152113,0.015108
Kyber512,639.627163,0.010179,0.169208,0.010179
Kyber512,641.213754,0.015689,0.126874,0.015689
Kyber512,638.674443,0.014247,0.133292,0.014247
Kyber512,639.559802,0.012479,0.133057,0.012479
Kyber512,640.553830,0.009846,0.117435,0.009846
Kyber512,640.752640,0.015492,0.118208,0.015492
Kyber512,641.033417,0.017032,0.128199,0.017032
Kyber512,639.433927,0.015162,0.136590,0.015162
Kyber512,639.174795,0.014577,0.156539,0.014577
Kyber512,638.990162,0.016406,0.135755,0.016406
Kyber512,641.494494,0.015791,0.144316,0.015791
Kyber512,639.921862,0.017395,0.137343,0.017395
Kyber512,640.169348,0.014740,0.122435,0.014740
Kyber512,640.967647,0.015989,0.140527,0.015989
Kyber512,640.510021,0.016925,0.130659,0.016925
Kyber512,640.211929,0.009903,0.188330,0.009903
Kyber512,641.363871,0.016444,0.138029,0.016444
Kyber512,641.264941,0.013464,0.119599,0.013464
Kyber512,641.039279,0.015709,0.121908,0.015709
Kyber512,640.114598,0.010849,0.125806,0.010849
Kyber512,641.684951,0.009771,0.202684,0.009771
Kyber512,639.533823,0.010095,0.137554,0.010095
Kyber512,639.974548,0.016501,0.119014,0.016501
Kyber512,639.947421,0.017307,0.130107,0.017307
Kyber512,638.811647,0.015792,0.126528,0.015792
Kyber512,639.525989,0.014295,0.121806,0.014295
Kyber512,640.255445,0.016823,0.146086,0.016823
Kyber512,639.871123,0.013503,0.117321,0.013503
Kyber512,641.239965,0.015938,0.140831,0.015938
Kyber512,641.376238,0.016271,0.136811,0.016271
Kyber512,641.147902,0.016807,0.136486,0.016807
Kyber512,638.594806,0.015796,0.126949,0.015796
Kyber512,641.044618,0.016802,0.151790,0.016802
Kyber512,641.218823,0.013337,0.127605,0.013337
Kyber512,639.770566,0.015994,0.134198,0.015994
Kyber512,639.926865,0.010781,0.123645,0.010781
Kyber512,641.178047,0.015917,0.129793,0.015917
Kyber512,641.238769,0.014458,0.122768,0.014458
Kyber512,640.003112,0.017554,0.150020,0.017554
Kyber512,641.619362,0.014819,0.123784,0.014819
Kyber512,640.116894,0.015720,0.127091,0.015720
