Algoritmo de troca de chaves,Algoritmo de autenticação,Time to send app data
P256_HQC_128,P256_HQC_128,142.687076
P256_HQC_128,P256_HQC_128,153.283535
P256_HQC_128,P256_HQC_128,141.203815
P256_HQC_128,P256_HQC_128,156.259409
P256_HQC_128,P256_HQC_128,156.179575
P256_HQC_128,P256_HQC_128,149.100973
P256_HQC_128,P256_HQC_128,149.308118
P256_HQC_128,P256_HQC_128,139.03034
P256_HQC_128,P256_HQC_128,147.470842
P256_HQC_128,P256_HQC_128,139.121875
P256_HQC_128,P256_HQC_128,139.294551
P256_HQC_128,P256_HQC_128,148.870926
P256_HQC_128,P256_HQC_128,146.578987
P256_HQC_128,P256_HQC_128,145.122827
P256_HQC_128,P256_HQC_128,146.674737
P256_HQC_128,P256_HQC_128,139.892871
P256_HQC_128,P256_HQC_128,132.76163
P256_HQC_128,P256_HQC_128,154.621628
P256_HQC_128,P256_HQC_128,146.475858
P256_HQC_128,P256_HQC_128,142.307996
P256_HQC_128,P256_HQC_128,149.944863
P256_HQC_128,P256_HQC_128,155.272872
P256_HQC_128,P256_HQC_128,137.909713
P256_HQC_128,P256_HQC_128,142.16513
P256_HQC_128,P256_HQC_128,133.987574
P256_HQC_128,P256_HQC_128,147.628072
P256_HQC_128,P256_HQC_128,148.425819
P256_HQC_128,P256_HQC_128,153.484323
P256_HQC_128,P256_HQC_128,140.447593
P256_HQC_128,P256_HQC_128,144.697625
P256_HQC_128,P256_HQC_128,138.048887
P256_HQC_128,P256_HQC_128,146.187684
P256_HQC_128,P256_HQC_128,145.532014
P256_HQC_128,P256_HQC_128,148.429267
P256_HQC_128,P256_HQC_128,138.772717
P256_HQC_128,P256_HQC_128,146.795716
P256_HQC_128,P256_HQC_128,147.268152
P256_HQC_128,P256_HQC_128,139.757107
P256_HQC_128,P256_HQC_128,143.951641
P256_HQC_128,P256_HQC_128,147.624352
P256_HQC_128,P256_HQC_128,149.446532
P256_HQC_128,P256_HQC_128,144.29262
P256_HQC_128,P256_HQC_128,154.591558
P256_HQC_128,P256_HQC_128,148.929174
P256_HQC_128,P256_HQC_128,147.640129
P256_HQC_128,P256_HQC_128,149.144437
P256_HQC_128,P256_HQC_128,145.405906
P256_HQC_128,P256_HQC_128,156.31786
P256_HQC_128,P256_HQC_128,144.216132
P256_HQC_128,P256_HQC_128,138.701235
P256_HQC_128,P256_HQC_128,149.822022
P256_HQC_128,P256_HQC_128,143.729751
P256_HQC_128,P256_HQC_128,149.077415
P256_HQC_128,P256_HQC_128,149.370761
P256_HQC_128,P256_HQC_128,150.221413
P256_HQC_128,P256_HQC_128,137.975886
P256_HQC_128,P256_HQC_128,145.610273
P256_HQC_128,P256_HQC_128,145.441231
P256_HQC_128,P256_HQC_128,142.087727
P256_HQC_128,P256_HQC_128,134.730431
P256_HQC_128,P256_HQC_128,145.660428
P256_HQC_128,P256_HQC_128,146.910573
P256_HQC_128,P256_HQC_128,138.534707
P256_HQC_128,P256_HQC_128,147.242242
P256_HQC_128,P256_HQC_128,147.252119
P256_HQC_128,P256_HQC_128,146.254382
P256_HQC_128,P256_HQC_128,137.438625
P256_HQC_128,P256_HQC_128,137.444112
P256_HQC_128,P256_HQC_128,149.979599
P256_HQC_128,P256_HQC_128,140.143742
P256_HQC_128,P256_HQC_128,144.49567
P256_HQC_128,P256_HQC_128,144.796353
P256_HQC_128,P256_HQC_128,150.128885
P256_HQC_128,P256_HQC_128,136.831621
P256_HQC_128,P256_HQC_128,133.576236
P256_HQC_128,P256_HQC_128,137.944976
P256_HQC_128,P256_HQC_128,148.867104
P256_HQC_128,P256_HQC_128,136.238868
P256_HQC_128,P256_HQC_128,146.368842
P256_HQC_128,P256_HQC_128,136.609593
P256_HQC_128,P256_HQC_128,138.435759
P256_HQC_128,P256_HQC_128,138.02203
P256_HQC_128,P256_HQC_128,152.406624
P256_HQC_128,P256_HQC_128,134.088163
P256_HQC_128,P256_HQC_128,140.317509
P256_HQC_128,P256_HQC_128,153.77337
