Algoritmo de troca de chaves,Algoritmo de autenticação,Time to send app data
P256_HQC_128,P256_HQC_128,103.839063
P256_HQC_128,P256_HQC_128,102.392029
P256_HQC_128,P256_HQC_128,96.180282
P256_HQC_128,P256_HQC_128,108.045414
P256_HQC_128,P256_HQC_128,105.168893
P256_HQC_128,P256_HQC_128,103.433013
P256_HQC_128,P256_HQC_128,103.348162
P256_HQC_128,P256_HQC_128,99.655276
P256_HQC_128,P256_HQC_128,102.374305
P256_HQC_128,P256_HQC_128,99.93189
P256_HQC_128,P256_HQC_128,105.372756
P256_HQC_128,P256_HQC_128,103.302012
P256_HQC_128,P256_HQC_128,98.874777
P256_HQC_128,P256_HQC_128,103.321281
P256_HQC_128,P256_HQC_128,98.166492
P256_HQC_128,P256_HQC_128,98.713116
P256_HQC_128,P256_HQC_128,103.294558
P256_HQC_128,P256_HQC_128,99.818504
P256_HQC_128,P256_HQC_128,101.365974
P256_HQC_128,P256_HQC_128,100.286484
P256_HQC_128,P256_HQC_128,105.063795
P256_HQC_128,P256_HQC_128,98.3929
P256_HQC_128,P256_HQC_128,109.679393
P256_HQC_128,P256_HQC_128,104.376173
P256_HQC_128,P256_HQC_128,102.726689
P256_HQC_128,P256_HQC_128,98.651676
P256_HQC_128,P256_HQC_128,105.390131
P256_HQC_128,P256_HQC_128,108.561579
P256_HQC_128,P256_HQC_128,103.106815
P256_HQC_128,P256_HQC_128,100.86149
P256_HQC_128,P256_HQC_128,105.821497
P256_HQC_128,P256_HQC_128,102.496416
P256_HQC_128,P256_HQC_128,99.756883
P256_HQC_128,P256_HQC_128,103.669645
P256_HQC_128,P256_HQC_128,106.636912
P256_HQC_128,P256_HQC_128,100.595698
P256_HQC_128,P256_HQC_128,102.734776
P256_HQC_128,P256_HQC_128,103.935262
P256_HQC_128,P256_HQC_128,108.874861
P256_HQC_128,P256_HQC_128,98.045861
P256_HQC_128,P256_HQC_128,106.102749
P256_HQC_128,P256_HQC_128,107.269372
P256_HQC_128,P256_HQC_128,101.268544
P256_HQC_128,P256_HQC_128,98.230803
P256_HQC_128,P256_HQC_128,105.823817
P256_HQC_128,P256_HQC_128,104.745024
P256_HQC_128,P256_HQC_128,106.271796
P256_HQC_128,P256_HQC_128,101.97833
P256_HQC_128,P256_HQC_128,96.092948
P256_HQC_128,P256_HQC_128,102.25617
P256_HQC_128,P256_HQC_128,105.330492
P256_HQC_128,P256_HQC_128,103.654326
P256_HQC_128,P256_HQC_128,97.294014
P256_HQC_128,P256_HQC_128,105.969095
P256_HQC_128,P256_HQC_128,103.554033
P256_HQC_128,P256_HQC_128,100.834811
P256_HQC_128,P256_HQC_128,100.29825
P256_HQC_128,P256_HQC_128,101.229884
P256_HQC_128,P256_HQC_128,101.27509
P256_HQC_128,P256_HQC_128,103.732881
P256_HQC_128,P256_HQC_128,100.779313
P256_HQC_128,P256_HQC_128,100.691527
P256_HQC_128,P256_HQC_128,102.507461
P256_HQC_128,P256_HQC_128,100.079026
P256_HQC_128,P256_HQC_128,101.73424
P256_HQC_128,P256_HQC_128,101.51089
P256_HQC_128,P256_HQC_128,104.853537
P256_HQC_128,P256_HQC_128,105.63015
P256_HQC_128,P256_HQC_128,97.750354
P256_HQC_128,P256_HQC_128,104.916573
P256_HQC_128,P256_HQC_128,105.766339
P256_HQC_128,P256_HQC_128,106.377091
P256_HQC_128,P256_HQC_128,106.448297
P256_HQC_128,P256_HQC_128,103.905824
P256_HQC_128,P256_HQC_128,104.30667
P256_HQC_128,P256_HQC_128,99.93492
P256_HQC_128,P256_HQC_128,104.204815
P256_HQC_128,P256_HQC_128,100.866731
P256_HQC_128,P256_HQC_128,105.583002
P256_HQC_128,P256_HQC_128,107.068255
P256_HQC_128,P256_HQC_128,100.322621
P256_HQC_128,P256_HQC_128,99.357111
P256_HQC_128,P256_HQC_128,104.391105
P256_HQC_128,P256_HQC_128,102.649523
P256_HQC_128,P256_HQC_128,98.509589
P256_HQC_128,P256_HQC_128,103.967303
P256_HQC_128,P256_HQC_128,99.794344
P256_HQC_128,P256_HQC_128,98.950627
P256_HQC_128,P256_HQC_128,101.220683
P256_HQC_128,P256_HQC_128,105.193623
P256_HQC_128,P256_HQC_128,109.855908
P256_HQC_128,P256_HQC_128,102.942783
P256_HQC_128,P256_HQC_128,98.411909
P256_HQC_128,P256_HQC_128,106.987661
P256_HQC_128,P256_HQC_128,102.920165
P256_HQC_128,P256_HQC_128,104.179622
P256_HQC_128,P256_HQC_128,104.428566
P256_HQC_128,P256_HQC_128,102.912577
P256_HQC_128,P256_HQC_128,110.505516
P256_HQC_128,P256_HQC_128,100.05111
P256_HQC_128,P256_HQC_128,98.506852
P256_HQC_128,P256_HQC_128,104.582217
P256_HQC_128,P256_HQC_128,104.873144
P256_HQC_128,P256_HQC_128,101.210149
P256_HQC_128,P256_HQC_128,108.153412
P256_HQC_128,P256_HQC_128,107.929972
P256_HQC_128,P256_HQC_128,101.968584
P256_HQC_128,P256_HQC_128,103.649923
P256_HQC_128,P256_HQC_128,107.417938
P256_HQC_128,P256_HQC_128,102.839428
P256_HQC_128,P256_HQC_128,99.142843
P256_HQC_128,P256_HQC_128,104.563851
P256_HQC_128,P256_HQC_128,104.132789
P256_HQC_128,P256_HQC_128,104.522993
P256_HQC_128,P256_HQC_128,105.936028
P256_HQC_128,P256_HQC_128,107.034246
P256_HQC_128,P256_HQC_128,103.148136
P256_HQC_128,P256_HQC_128,105.267042
P256_HQC_128,P256_HQC_128,97.323549
P256_HQC_128,P256_HQC_128,106.478838
P256_HQC_128,P256_HQC_128,101.189946
P256_HQC_128,P256_HQC_128,103.577509
P256_HQC_128,P256_HQC_128,105.506563
P256_HQC_128,P256_HQC_128,96.650823
P256_HQC_128,P256_HQC_128,96.353046
P256_HQC_128,P256_HQC_128,106.168995
P256_HQC_128,P256_HQC_128,105.201998
P256_HQC_128,P256_HQC_128,103.472231
P256_HQC_128,P256_HQC_128,103.954596
P256_HQC_128,P256_HQC_128,109.313646
P256_HQC_128,P256_HQC_128,103.987881
P256_HQC_128,P256_HQC_128,99.598158
P256_HQC_128,P256_HQC_128,101.582676
P256_HQC_128,P256_HQC_128,100.802647
P256_HQC_128,P256_HQC_128,101.215879
P256_HQC_128,P256_HQC_128,107.051508
P256_HQC_128,P256_HQC_128,96.460483
P256_HQC_128,P256_HQC_128,102.230899
P256_HQC_128,P256_HQC_128,106.968809
P256_HQC_128,P256_HQC_128,104.377421
P256_HQC_128,P256_HQC_128,103.955541
P256_HQC_128,P256_HQC_128,104.252483
P256_HQC_128,P256_HQC_128,100.358719
P256_HQC_128,P256_HQC_128,100.502458
P256_HQC_128,P256_HQC_128,104.321191
P256_HQC_128,P256_HQC_128,105.07851
P256_HQC_128,P256_HQC_128,102.858633
P256_HQC_128,P256_HQC_128,103.17985
P256_HQC_128,P256_HQC_128,98.993472
P256_HQC_128,P256_HQC_128,105.347617
P256_HQC_128,P256_HQC_128,105.581886
P256_HQC_128,P256_HQC_128,104.520743
P256_HQC_128,P256_HQC_128,98.612203
P256_HQC_128,P256_HQC_128,97.531623
P256_HQC_128,P256_HQC_128,106.911675
P256_HQC_128,P256_HQC_128,101.052155
P256_HQC_128,P256_HQC_128,99.57896
P256_HQC_128,P256_HQC_128,108.17228
P256_HQC_128,P256_HQC_128,100.264451
P256_HQC_128,P256_HQC_128,97.908264
P256_HQC_128,P256_HQC_128,101.265992
