Algoritmo de troca de chaves,Algoritmo de autenticação,Time to send app data
P256_HQC_128,P256_Dilithium2,91.564605
P256_HQC_128,P256_Dilithium2,92.867522
P256_HQC_128,P256_Dilithium2,88.548099
P256_HQC_128,P256_Dilithium2,90.811237
P256_HQC_128,P256_Dilithium2,92.698368
P256_HQC_128,P256_Dilithium2,88.706113
P256_HQC_128,P256_Dilithium2,90.037159
P256_HQC_128,P256_Dilithium2,91.302327
P256_HQC_128,P256_Dilithium2,91.314153
P256_HQC_128,P256_Dilithium2,90.131626
P256_HQC_128,P256_Dilithium2,85.172557
P256_HQC_128,P256_Dilithium2,89.837949
P256_HQC_128,P256_Dilithium2,90.286246
P256_HQC_128,P256_Dilithium2,91.485462
P256_HQC_128,P256_Dilithium2,88.086469
P256_HQC_128,P256_Dilithium2,97.480392
P256_HQC_128,P256_Dilithium2,93.453892
P256_HQC_128,P256_Dilithium2,94.278061
P256_HQC_128,P256_Dilithium2,92.955887
P256_HQC_128,P256_Dilithium2,88.360316
P256_HQC_128,P256_Dilithium2,86.460235
P256_HQC_128,P256_Dilithium2,91.610226
P256_HQC_128,P256_Dilithium2,92.686444
P256_HQC_128,P256_Dilithium2,89.263191
P256_HQC_128,P256_Dilithium2,97.905148
P256_HQC_128,P256_Dilithium2,90.966318
P256_HQC_128,P256_Dilithium2,95.729434
P256_HQC_128,P256_Dilithium2,90.627803
P256_HQC_128,P256_Dilithium2,91.85953
P256_HQC_128,P256_Dilithium2,94.040753
P256_HQC_128,P256_Dilithium2,95.110134
P256_HQC_128,P256_Dilithium2,97.657335
